Store,StoreType,Assortment,CompetitionDistance,CompetitionOpen,CompetitionOpen_missing,Promo2,Promo2OpenSinceMonths,Store_avg_sales,Store_avg_customers
405,a,other,1080.0,57.0,0,1,20.75,4507.408528198074,488.5983493810179
404,a,other,1420.0,0.0,1,1,0.0,4750.557284299858,569.9476661951909
403,a,other,4970.0,0.0,0,0,0.0,7439.481430536451,737.0206327372765
402,c,other,5830.0,16.0,0,1,33.0,5859.541953232462,617.8734525447043
401,a,other,9200.0,39.0,0,1,8.75,6987.448418156809,646.2627235213205
400,a,other,70.0,98.0,0,1,20.75,8739.006858710562,1202.034293552812
386,d,other,1460.0,0.0,0,1,0.0,8088.167812929849,650.3259972489684
393,d,other,4820.0,58.0,0,0,0.0,5886.022008253095,587.8431911966987
399,a,other,5360.0,4.0,0,1,14.25,5507.864912280702,563.4877192982456
398,c,other,1540.0,0.0,1,1,12.0,5488.636114911081,615.8139534883721
397,a,other,130.0,0.0,1,1,0.0,5531.7276478679505,749.7138927097661
396,a,other,23130.0,0.0,1,0,0.0,10203.920220082531,1079.9546079779918
395,a,other,3620.0,0.0,0,0,0.0,3987.685006877579,521.5364511691885
416,a,other,4650.0,0.0,0,0,0.0,10978.448700410398,1400.015047879617
394,d,other,10850.0,0.0,1,0,0.0,8304.159122085048,659.7133058984911
384,a,other,130.0,0.0,1,1,20.75,8834.064471879286,997.4389574759945
391,a,other,460.0,0.0,0,1,0.0,5732.671787709497,693.8798882681564
390,a,other,1600.0,45.0,0,0,0.0,11531.105914718019,1068.4607977991748
389,a,other,6690.0,17.0,0,0,0.0,10282.26265389877,1264.1860465116279
388,a,other,2260.0,0.0,1,0,0.0,10245.455295735901,1099.9147180192572
351,a,other,5290.0,2.0,0,1,0.0,6028.2063273727645,519.9766162310866
392,a,other,2120.0,0.0,1,0,0.0,7273.57083906465,719.7510316368638
350,d,other,8880.0,0.0,1,1,20.75,6990.274348422497,529.2962962962963
385,d,other,4580.0,64.0,0,0,0.0,7340.217543859649,655.7947368421053
383,a,other,350.0,0.0,1,0,0.0,17302.74313186813,2210.8516483516482
283,a,other,2260.0,0.0,1,1,0.0,7043.815789473684,716.4350877192983
370,d,other,8250.0,147.0,0,1,40.5,7614.152682255846,636.6038514442916
371,d,other,1970.0,42.0,0,1,0.0,6891.953360768176,545.7366255144033
372,d,other,4880.0,29.0,0,1,0.0,8735.170563961485,759.9559834938102
373,d,other,11120.0,0.0,1,1,6.75,4518.533793103448,316.48413793103447
374,a,other,1150.0,64.0,0,0,0.0,6986.56634746922,829.7797537619699
378,a,other,2140.0,5.0,0,0,0.0,6272.569463548831,965.2269601100413
376,a,other,160.0,5.0,0,0,0.0,8467.839112343967,954.6463245492372
377,a,other,100.0,31.0,0,1,31.75,7775.238030095759,967.8207934336525
368,d,other,1450.0,93.0,0,1,37.0,9627.375172413793,711.4372413793103
379,d,other,6630.0,0.0,1,0,0.0,3879.4924760601916,466.8563611491108
380,a,other,2240.0,0.0,0,1,0.0,14454.751031636864,1385.7881705639616
381,a,other,1800.0,74.0,0,1,0.0,8987.63961485557,967.171939477304
375,a,other,15710.0,0.0,0,1,39.0,9142.80742778542,758.6767537826685
367,d,other,2640.0,4.0,0,0,0.0,5228.735978112175,542.0547195622435
363,a,other,250.0,40.0,0,0,0.0,7110.24487004104,935.7592339261286
365,c,other,2410.0,0.0,1,1,37.0,5418.543057996485,588.1968365553603
366,d,other,6470.0,97.0,0,0,0.0,6199.770288858322,602.4484181568088
352,d,other,6360.0,0.0,1,1,2.25,6686.928864569083,638.1491108071135
354,d,other,1500.0,87.0,0,0,0.0,8366.165061898211,706.1182943603851
355,a,other,9720.0,0.0,0,0,0.0,9143.742818057455,1103.0027359781122
356,d,other,8970.0,61.0,0,1,6.75,5662.086896551724,433.5806896551724
387,c,other,210.0,0.0,1,1,0.0,9344.873949579833,1200.9579831932774
357,a,other,2060.0,51.0,0,0,0.0,7772.630769230769,1016.8517482517483
359,d,other,4370.0,0.0,1,0,0.0,6855.148555708391,613.353507565337
360,a,other,2040.0,67.0,0,0,0.0,6926.696306429549,757.6511627906976
361,c,other,4490.0,0.0,0,1,0.0,6262.74552957359,639.8418156808804
362,c,other,340.0,0.0,1,0,0.0,9360.307270233196,1149.164609053498
382,c,other,26130.0,122.0,0,0,0.0,7988.518569463549,652.4979367262723
364,a,other,13620.0,0.0,1,1,0.0,4493.368567454799,561.144645340751
358,a,other,2890.0,111.0,0,0,0.0,10305.668500687758,1127.0398899587344
278,a,other,9260.0,35.0,0,0,0.0,7131.813953488372,793.84268125855
345,a,other,120.0,0.0,1,1,6.75,4572.449122807017,495.5140350877193
311,a,other,680.0,90.0,0,0,0.0,6608.37037037037,787.0342935528121
417,a,other,840.0,0.0,1,1,0.0,7667.734525447043,810.7414030261348
344,a,other,300.0,21.0,0,1,20.75,8395.023255813954,1132.8796169630643
343,d,other,18650.0,105.0,0,1,0.0,7144.099037138927,701.3177441540578
342,d,other,15770.0,0.0,1,1,0.0,11051.660808435852,850.7328646748682
341,a,other,190.0,16.0,0,0,0.0,5492.045392022008,749.9834938101789
340,a,other,8080.0,0.0,1,0,0.0,6454.9863201094395,715.452804377565
339,a,other,2280.0,0.0,1,1,0.0,5109.278409090909,677.7230113636364
338,a,other,1590.0,0.0,1,1,39.0,7234.7064471879285,627.8477366255144
337,d,other,10600.0,90.0,0,1,0.0,5017.685871056241,382.53772290809326
336,a,other,190.0,0.0,0,0,0.0,13914.576923076924,1964.6758241758241
334,d,other,4040.0,53.0,0,1,0.0,5441.707015130674,565.595598349381
333,a,other,3720.0,35.0,0,0,0.0,9741.577291381669,1266.7715458276334
332,a,other,1840.0,82.0,0,0,0.0,3732.7592847317746,502.9711141678129
331,a,other,670.0,0.0,1,1,0.0,6190.847317744154,826.6891334250344
330,a,other,370.0,0.0,1,1,6.75,4173.917469050894,450.0839064649243
316,d,other,9000.0,137.0,0,0,0.0,9807.698762035763,902.1292984869326
323,d,other,8400.0,9.0,0,1,0.0,7333.345254470426,620.1348005502064
329,a,other,1310.0,271.0,0,1,6.75,6904.396148555708,621.9257221458047
328,a,other,3130.0,126.0,0,0,0.0,4427.352132049518,522.009628610729
327,c,other,1390.0,97.0,0,0,0.0,7714.8593103448275,931.4882758620689
326,d,other,10070.0,0.0,0,1,0.0,4959.36863823934,416.9009628610729
325,a,other,350.0,22.0,0,1,18.75,6502.462173314993,677.0481430536452
346,a,other,8090.0,0.0,1,0,0.0,6762.887207702888,617.5048143053646
324,a,other,13140.0,0.0,1,1,20.75,5715.964236588721,726.5790921595599
314,a,other,3560.0,135.0,0,1,0.0,5140.709766162311,573.4195323246217
321,c,other,8140.0,0.0,0,1,0.0,5944.379642365887,586.404401650619
320,a,other,210.0,4.0,0,0,0.0,14811.009575923392,2064.4145006839944
319,a,other,570.0,4.0,0,1,5.5,7810.175102599179,849.2120383036936
318,d,other,32330.0,0.0,0,0,0.0,7535.0949105914715,660.5790921595599
317,d,other,3140.0,0.0,0,1,20.75,5344.498245614035,579.1912280701754
322,a,other,17500.0,141.0,0,1,39.0,5004.054869684499,548.2921810699588
347,d,other,9360.0,0.0,0,1,6.75,4761.166896551724,384.2744827586207
315,a,other,38710.0,0.0,0,0,0.0,4238.6621067031465,449.3214774281806
348,a,other,16490.0,0.0,1,1,6.75,8763.233027522936,733.0715596330275
310,a,other,2290.0,0.0,1,1,0.0,8198.467703349283,699.3157894736842
309,d,other,8740.0,0.0,1,1,39.0,6965.788170563961,592.3191196698762
308,a,other,1070.0,73.0,0,1,33.0,9377.046089385474,942.7918994413408
307,a,other,18660.0,124.0,0,0,0.0,2704.002743484225,308.0603566529492
306,a,other,5100.0,69.0,0,1,0.0,4338.5526315789475,466.3070175438597
305,c,other,2470.0,95.0,0,1,0.0,5265.6844993141285,502.116598079561
304,a,other,1950.0,0.0,0,0,0.0,7080.017783857729,1058.077975376197
303,a,other,15430.0,2.0,0,1,19.75,6173.563636363637,674.4433566433567
302,d,other,2190.0,61.0,0,1,22.0,3731.2633744855966,323.29903978052124
301,a,other,4510.0,0.0,0,0,0.0,5542.614227086184,598.3844049247606
300,a,other,120.0,45.0,0,1,12.0,7029.56301369863,874.5589041095891
299,d,other,38630.0,4.0,0,0,0.0,6105.981729598051,669.6224116930573
298,d,other,19840.0,42.0,0,0,0.0,8367.457894736843,690.9333333333333
297,a,other,2300.0,28.0,0,0,0.0,6969.211034482759,720.128275862069
296,a,other,9580.0,68.0,0,1,0.0,6959.086419753086,756.0891632373114
295,a,other,210.0,146.0,0,1,0.0,5218.132413793103,663.3668965517242
280,d,other,18640.0,0.0,0,1,0.0,6255.773793103448,521.2965517241379
288,d,other,800.0,0.0,1,1,20.75,5620.766666666666,422.62105263157895
294,a,other,3150.0,92.0,0,0,0.0,5728.019204389575,763.8957475994513
293,c,other,140.0,62.0,0,0,0.0,6260.931506849315,818.3972602739726
292,a,other,1100.0,43.0,0,0,0.0,5719.536251709987,706.9343365253078
291,d,other,0.0,0.0,1,0,0.0,8030.480055020633,843.3933975240715
290,a,other,4150.0,140.0,0,0,0.0,6991.74552957359,684.1678129298487
313,d,other,14160.0,0.0,1,0,0.0,7072.142661179698,709.201646090535
289,d,other,6540.0,61.0,0,0,0.0,6334.9821673525375,554.6543209876543
312,d,other,11300.0,10.0,0,0,0.0,5558.6680384087795,538.8340192043896
286,a,other,1460.0,0.0,0,0,0.0,5004.617606602476,436.38651994497934
285,a,other,2410.0,0.0,1,0,0.0,5119.094650205761,468.4293552812071
284,d,other,1290.0,0.0,1,1,0.0,5396.717543859649,450.4350877192982
282,a,other,1220.0,25.0,0,0,0.0,4393.03146374829,640.6826265389877
281,d,other,6970.0,16.0,0,0,0.0,5841.372093023256,549.9001367989056
287,c,other,2740.0,44.0,0,1,0.0,8126.494736842105,819.4315789473684
369,d,other,5870.0,0.0,0,0,0.0,6870.694101508916,578.4609053497942
100,d,other,17930.0,0.0,1,0,0.0,7929.694945848375,686.1823104693141
273,a,other,8480.0,0.0,1,0,0.0,6999.099037138927,702.3645116918844
272,a,other,16180.0,114.0,0,1,20.75,6223.604938271605,630.0150891632373
271,a,other,420.0,0.0,1,1,20.75,7826.932599724897,794.0151306740028
270,a,other,1450.0,0.0,0,0,0.0,9234.36388508892,1200.608755129959
269,a,other,60.0,0.0,0,0,0.0,9392.36038514443,1239.636863823934
268,a,other,4520.0,0.0,0,0,0.0,4872.2722298221615,598.9562243502052
267,c,other,2460.0,12.0,0,0,0.0,9295.845417236662,1128.121751025992
266,a,other,360.0,0.0,0,1,22.0,4406.382393397524,533.7248968363136
265,a,other,4580.0,0.0,1,1,0.0,4914.092159559835,501.65749656121045
264,a,other,180.0,0.0,0,0,0.0,7264.166431593794,960.9732016925246
263,a,other,1140.0,0.0,0,1,0.0,3640.8315789473686,351.6421052631579
261,d,other,15340.0,0.0,0,1,38.5,12654.118294360385,953.7510316368638
260,a,other,540.0,15.0,0,0,0.0,6575.44049247606,913.781121751026
556,d,other,1140.0,0.0,0,0,0.0,7171.0232876712325,832.0342465753424
246,c,other,4660.0,0.0,0,0,0.0,7065.663474692203,938.7400820793433
247,d,other,70.0,26.0,0,1,0.0,8588.68998628258,686.4855967078189
248,a,other,340.0,4.0,0,1,2.25,8390.218878248974,1117.640218878249
249,d,other,18010.0,0.0,0,0,0.0,5273.324213406293,538.2229822161423
250,d,other,3520.0,0.0,1,1,7.75,8418.307270233196,656.7366255144033
210,d,other,970.0,158.0,0,1,0.0,3197.995873452545,327.4731774415406
251,a,other,340.0,0.0,1,0,0.0,19103.133425034386,2454.0275103163685
253,a,other,250.0,0.0,1,1,0.0,5741.143053645117,691.7647867950482
254,d,other,330.0,58.0,0,1,12.0,2988.7180192572214,258.42365887207706
255,c,other,4630.0,22.0,0,1,15.5,6250.73727647868,641.4938101788171
256,a,other,80.0,88.0,0,1,0.0,9933.667127071823,1262.9558011049724
257,a,other,420.0,1.0,0,0,0.0,5354.849521203831,636.0807113543092
258,a,other,27190.0,30.0,0,1,39.0,5613.4,492.19122807017544
252,d,other,22330.0,0.0,1,1,35.0,10605.987620357633,811.7510316368638
245,a,other,1310.0,0.0,1,0,0.0,8838.395061728395,1014.4759945130315
275,d,other,300.0,0.0,0,1,0.0,7493.284210526316,756.0122807017544
244,d,other,710.0,10.0,0,1,12.0,5256.724896836314,541.7689133425034
243,a,other,310.0,0.0,1,1,0.0,7079.732049036777,956.8248686514886
239,d,other,610.0,0.0,1,0,0.0,5041.686382393397,471.3287482806052
238,a,other,320.0,0.0,1,1,37.0,7679.109243697479,1103.9397759103642
237,a,other,1420.0,62.0,0,0,0.0,4519.481532147743,574.0957592339262
236,a,other,1000.0,62.0,0,0,0.0,7087.564979480164,863.5759233926128
235,a,other,5710.0,10.0,0,1,39.0,5957.205761316873,503.5089163237311
234,d,other,4370.0,0.0,1,0,0.0,11071.718019257221,1028.1980742778542
233,a,other,1890.0,0.0,1,0,0.0,9388.300411522634,1030.991769547325
232,c,other,13570.0,32.0,0,1,0.0,3335.719495091164,301.36044880785414
231,d,other,3840.0,51.0,0,1,26.5,4735.094736842106,393.3964912280702
230,d,other,6680.0,0.0,0,0,0.0,7533.393980848154,939.5321477428181
229,d,other,17410.0,69.0,0,1,20.75,8595.913342503438,732.8844566712518
228,d,other,10800.0,0.0,1,1,19.75,7909.343878954608,593.3768913342503
227,a,other,2370.0,0.0,1,0,0.0,5991.878491620112,561.7248603351956
241,d,other,780.0,0.0,1,0,0.0,6566.760660247593,706.3700137551582
226,a,other,450.0,0.0,1,0,0.0,7282.074074074074,705.4074074074074
224,d,other,7930.0,0.0,1,1,0.0,6550.80551724138,475.2358620689655
223,d,other,2920.0,207.0,0,1,17.5,7226.417009602194,739.5336076817558
242,d,other,6880.0,136.0,0,1,20.75,4084.7256515775034,366.0315500685871
225,d,other,10180.0,0.0,0,0,0.0,5176.7009602194785,556.9451303155007
211,a,other,350.0,74.0,0,0,0.0,12898.269493844049,1481.3392612859097
212,a,other,15050.0,52.0,0,0,0.0,4783.175102599179,462.9110807113543
213,d,other,4030.0,0.0,0,1,0.0,8080.92984869326,651.7276478679505
214,d,other,8650.0,0.0,0,1,0.0,9308.850068775791,717.2902338376891
209,a,other,11680.0,16.0,0,1,0.0,5547.4104750304505,574.7076735688186
215,d,other,150.0,0.0,1,1,37.0,6297.472759226714,490.3462214411248
217,c,other,3150.0,0.0,1,0,0.0,4678.056087551299,642.0807113543092
218,a,other,640.0,0.0,1,1,22.0,5028.514035087719,699.5052631578948
219,a,other,1640.0,0.0,0,0,0.0,3128.548830811554,407.28748280605225
220,a,other,1000.0,52.0,0,0,0.0,4909.425414364641,647.7914364640884
221,d,other,13530.0,0.0,0,0,0.0,5787.827633378933,551.2380300957592
222,a,other,2170.0,50.0,0,0,0.0,4969.740082079344,561.4035567715458
216,c,other,190.0,0.0,1,1,37.0,7249.473756906077,892.7237569060774
208,c,other,300.0,81.0,0,0,0.0,2922.859097127223,413.140902872777
207,a,other,6870.0,0.0,1,0,0.0,11160.642954856361,1302.5512995896033
171,a,other,2640.0,0.0,1,0,0.0,8434.742778541953,870.8500687757909
205,a,other,110.0,61.0,0,0,0.0,6531.279069767442,880.9247606019152
204,a,other,5630.0,121.0,0,1,0.0,5454.382456140351,523.9631578947368
203,c,other,490.0,122.0,0,0,0.0,6760.40329218107,882.4293552812071
202,d,other,5140.0,32.0,0,0,0.0,6021.135802469136,506.89300411522635
201,d,other,20260.0,0.0,1,1,0.0,5227.233837689133,443.9133425034388
200,a,other,1650.0,147.0,0,0,0.0,7721.132049518569,970.2751031636864
199,d,other,6360.0,25.0,0,1,8.75,7907.552957359009,622.8404401650619
198,a,other,290.0,124.0,0,1,33.0,2900.6090534979426,338.9670781893004
197,c,other,4210.0,0.0,0,0,0.0,6847.849521203831,845.3803009575923
196,c,other,3850.0,86.0,0,1,20.75,5209.002743484225,698.559670781893
195,a,other,220.0,0.0,1,0,0.0,10697.103163686383,1302.8954607977992
194,d,other,16970.0,0.0,1,1,0.0,4810.657931034482,417.1393103448276
193,a,other,520.0,0.0,1,0,0.0,5360.448275862069,783.311724137931
192,d,other,2770.0,58.0,0,1,0.0,8632.880701754386,623.9245614035087
191,a,other,1100.0,0.0,0,1,0.0,6827.363157894737,713.9157894736842
190,a,other,1470.0,73.0,0,1,0.0,7125.247368421053,651.9614035087719
176,a,other,3770.0,0.0,1,0,0.0,5282.768913342504,634.3576341127923
276,a,other,2960.0,0.0,0,1,0.0,4119.031636863824,524.0632737276479
189,d,other,5760.0,0.0,0,0,0.0,8769.621733149932,839.697386519945
188,d,other,850.0,0.0,1,1,19.75,4942.4167812929845,435.7359009628611
187,a,other,19360.0,0.0,1,0,0.0,6275.395348837209,776.5280437756498
186,a,other,290.0,15.0,0,1,0.0,3756.980701754386,381.059649122807
185,d,other,1860.0,0.0,0,0,0.0,7201.248974008208,548.1586867305061
206,a,other,380.0,0.0,1,1,8.75,7098.1609353507565,798.3136176066025
184,d,other,3560.0,0.0,1,0,0.0,6588.517241379311,597.6993103448276
174,a,other,13090.0,0.0,1,1,6.75,5898.682456140351,477.2438596491228
181,a,other,12610.0,0.0,0,1,20.75,6383.486865148861,670.9404553415061
180,d,other,5800.0,28.0,0,0,0.0,7205.444596443229,845.1915184678522
179,a,other,480.0,0.0,1,0,0.0,7279.37689133425,956.1031636863823
178,d,other,1710.0,0.0,1,0,0.0,10078.588720770289,926.9463548830812
177,a,other,1250.0,107.0,0,1,0.0,4012.757909215956,487.9614855570839
182,d,other,1390.0,0.0,1,1,22.0,5275.545953360768,416.80109739369
240,a,other,1110.0,44.0,0,0,0.0,4800.785225718194,459.3967168262654
175,c,other,4130.0,0.0,1,0,0.0,5752.246238030096,689.8467852257182
139,a,other,1700.0,60.0,0,1,20.75,6446.884210526316,513.5280701754386
170,a,other,1070.0,0.0,0,1,20.75,5067.500687757909,549.6891334250344
169,d,other,980.0,0.0,0,1,0.0,7305.556022408963,698.1736694677871
168,a,other,12540.0,0.0,1,0,0.0,7489.27724137931,729.9241379310345
167,a,other,140.0,57.0,0,0,0.0,9275.279229711141,1055.46492434663
166,a,other,100.0,0.0,0,1,0.0,5831.568088033013,819.5103163686382
165,a,other,3720.0,93.0,0,1,33.0,3999.317543859649,423.47017543859647
164,a,other,1160.0,88.0,0,1,33.0,6157.274956217163,631.908931698774
163,a,other,1480.0,45.0,0,0,0.0,7339.540355677154,875.4145006839946
162,d,other,5340.0,10.0,0,1,33.0,7744.21536351166,555.1865569272977
161,a,other,2970.0,94.0,0,0,0.0,7233.061898211829,820.404401650619
160,d,other,17110.0,86.0,0,0,0.0,5729.207133058985,559.7421124828533
159,d,other,8530.0,0.0,0,0,0.0,7730.103327495622,696.1891418563923
158,d,other,11840.0,0.0,1,1,40.5,8129.4167812929845,520.3823933975241
157,a,other,2950.0,99.0,0,0,0.0,9689.784044016506,991.6822558459422
156,a,other,2020.0,23.0,0,1,20.75,6968.696844993141,714.6378600823045
155,d,other,3050.0,0.0,1,1,27.5,6887.784588441331,661.1120840630473
141,c,other,1540.0,0.0,1,1,6.75,5530.950344827586,610.9944827586207
148,a,other,2090.0,49.0,0,0,0.0,8609.422708618331,819.500683994528
154,d,other,16420.0,0.0,1,0,0.0,8698.28806584362,736.3552812071331
153,a,other,16240.0,147.0,0,1,19.75,7112.753782668501,638.8707015130674
152,a,other,1780.0,0.0,1,0,0.0,5534.25447042641,622.9669876203576
151,d,other,4360.0,87.0,0,0,0.0,6718.612104539202,650.3397524071527
150,c,other,31830.0,34.0,0,0,0.0,8385.979480164158,820.3050615595075
173,a,other,350.0,1.0,0,0,0.0,8231.683994528044,1009.593707250342
149,d,other,2610.0,78.0,0,1,20.75,5551.596491228071,484.87894736842105
172,a,other,110.0,0.0,1,1,0.0,6971.9315789473685,870.2666666666667
146,d,other,8050.0,615.0,0,1,0.25,7765.533700137552,701.6286107290234
145,a,other,280.0,0.0,1,1,37.0,8379.350719424461,1281.3561151079136
144,a,other,16570.0,0.0,1,0,0.0,7721.820244328098,729.328097731239
143,d,other,2930.0,121.0,0,0,0.0,6299.04401650619,582.2118294360386
142,a,other,1090.0,126.0,0,0,0.0,4612.723521320495,571.4883081155433
147,d,other,8540.0,0.0,1,0,0.0,8199.931224209078,883.1059147180192
140,a,other,1090.0,30.0,0,1,0.0,7451.80109739369,963.2277091906722
183,a,other,9670.0,0.0,1,0,0.0,4666.880910683012,592.6234676007006
277,d,other,7840.0,0.0,1,1,40.5,6455.382456140351,536.3701754385964
134,a,other,1200.0,52.0,0,0,0.0,4730.938440492476,495.2517099863201
133,a,other,270.0,0.0,0,1,0.0,6501.14951989026,765.6748971193416
132,d,other,1040.0,0.0,1,1,5.5,6162.987719298246,575.680701754386
131,c,other,920.0,0.0,0,0,0.0,5275.662998624484,560.5460797799175
130,c,other,900.0,0.0,1,1,33.0,5105.973936899863,574.0082304526749
129,a,other,2460.0,0.0,1,1,20.75,9250.857894736842,1170.0298245614035
128,d,other,2000.0,0.0,1,1,0.0,7368.851851851852,589.8943758573388
127,d,other,1350.0,85.0,0,1,33.0,5212.460595446585,659.246935201401
126,d,other,3370.0,0.0,0,1,19.75,6573.840440165062,546.8995873452544
125,a,other,760.0,85.0,0,0,0.0,11811.29411764706,1575.1915184678523
124,a,other,1410.0,117.0,0,0,0.0,4408.25447042641,525.1513067400275
123,a,other,16760.0,16.0,0,0,0.0,8405.272727272728,960.7692307692307
122,a,other,58260.0,0.0,0,0,0.0,6359.116504854369,782.4915048543689
121,a,other,3570.0,38.0,0,1,0.0,4466.041265474553,507.312242090784
136,a,other,2200.0,25.0,0,1,6.75,5466.019298245614,423.76140350877193
120,d,other,2290.0,0.0,0,1,39.0,7088.755829903978,637.7722908093278
107,a,other,1930.0,40.0,0,0,0.0,7308.0,954.5745554035568
108,d,other,2190.0,112.0,0,0,0.0,10893.098245614035,843.7912280701754
109,a,other,3300.0,26.0,0,0,0.0,6448.919288645691,742.5896032831737
110,a,other,46590.0,0.0,0,0,0.0,4523.376196990424,586.7551299589603
111,d,other,7890.0,0.0,1,1,39.0,6753.279835390947,598.5418381344307
70,c,other,4840.0,0.0,1,0,0.0,6588.990424076607,680.6196990424077
112,a,other,1630.0,40.0,0,0,0.0,6214.679890560876,777.3679890560876
114,c,other,4510.0,0.0,1,1,12.25,5351.466484268126,611.2886456908345
115,d,other,5740.0,69.0,0,1,0.0,7293.470175438597,549.1789473684211
116,a,other,680.0,0.0,0,0,0.0,7298.045205479452,759.9602739726027
117,a,other,3450.0,16.0,0,0,0.0,3888.742778541953,494.2118294360385
118,d,other,3580.0,4.0,0,0,0.0,7729.384087791495,673.5953360768176
119,a,other,2100.0,35.0,0,0,0.0,6002.067031463748,666.2325581395348
113,d,other,20930.0,158.0,0,0,0.0,7315.524561403508,708.5421052631579
106,a,other,1390.0,0.0,0,0,0.0,8640.253462603878,825.4196675900278
105,a,other,6190.0,0.0,1,1,0.0,4384.901709401709,510.6951566951567
104,a,other,390.0,43.0,0,0,0.0,10093.675786593707,1311.9781121751025
102,a,other,150.0,61.0,0,1,0.0,7048.407510431154,1053.191933240612
138,a,other,25360.0,0.0,0,0,0.0,7295.895460797799,713.6134800550207
99,c,other,2030.0,110.0,0,1,6.75,5070.512280701754,462.7526315789474
98,d,other,15140.0,73.0,0,1,12.0,5063.828060522696,449.9917469050894
97,d,other,8980.0,0.0,1,0,0.0,6678.199449793673,689.828060522696
96,a,other,8780.0,95.0,0,1,39.0,5159.718019257221,543.0674002751032
95,a,other,1890.0,0.0,0,0,0.0,7680.559834938102,848.6657496561211
94,d,other,14620.0,0.0,1,0,0.0,7084.195323246217,639.5460797799175
93,a,other,16690.0,0.0,1,1,20.75,5957.50894085282,605.264099037139
92,c,other,240.0,0.0,1,1,37.0,5957.176066024759,546.3837689133425
91,c,other,2410.0,0.0,1,1,15.5,5618.097796143251,624.6432506887053
90,a,other,330.0,62.0,0,0,0.0,8402.69696969697,1058.9944903581268
89,a,other,2380.0,102.0,0,1,0.0,5945.314035087719,624.1894736842105
88,a,other,10690.0,87.0,0,0,0.0,6002.78129298487,613.1045392022008
87,a,other,560.0,25.0,0,0,0.0,5854.523939808481,736.6730506155951
101,d,other,2440.0,0.0,1,1,6.75,7447.5731874145,778.6621067031464
86,a,other,480.0,95.0,0,1,0.0,4700.312672176308,607.8939393939394
84,a,other,11810.0,0.0,0,0,0.0,12906.478679504815,1395.4539202200826
71,a,other,17500.0,53.0,0,1,39.0,9058.90371389271,748.697386519945
72,a,other,2200.0,37.0,0,1,33.0,4401.973730297724,474.98248686514887
73,a,other,1650.0,52.0,0,0,0.0,4570.076607387141,495.5677154582763
74,a,other,330.0,0.0,1,0,0.0,6266.342541436464,857.5276243093923
75,d,other,22440.0,0.0,0,0,0.0,5997.543091655267,640.9138166894664
69,c,other,1130.0,0.0,1,1,14.25,9433.518518518518,1184.3251028806585
76,d,other,19960.0,82.0,0,0,0.0,8965.887915936954,927.9947460595447
78,a,other,3510.0,74.0,0,1,0.0,3713.220082530949,496.5942228335626
79,a,other,3320.0,0.0,1,0,0.0,5449.213793103449,559.2689655172413
80,d,other,7910.0,0.0,1,0,0.0,7568.678129298487,575.6891334250344
81,a,other,2370.0,22.0,0,1,0.0,6932.808771929825,560.040350877193
82,a,other,22390.0,57.0,0,1,39.0,8989.471801925722,838.4057771664374
83,a,other,2710.0,0.0,1,0,0.0,3888.5240715268224,346.8404401650619
77,d,other,1090.0,41.0,0,1,0.0,7586.241426611797,663.2620027434842
68,a,other,250.0,0.0,1,1,3.5,7529.804377564979,1151.2448700410396
135,d,other,5190.0,0.0,1,1,0.0,5922.742112482853,538.8683127572017
31,d,other,9800.0,6.0,0,0,0.0,5868.00683994528,588.6990424076607
65,a,other,13840.0,32.0,0,1,12.0,5105.751031636863,456.30811554332877
64,d,other,22560.0,0.0,1,1,0.0,10269.94635488308,790.5281980742778
63,c,other,3700.0,31.0,0,1,31.75,6915.158686730506,638.4801641586868
62,a,other,2050.0,0.0,1,0,0.0,6490.002751031637,718.4181568088032
61,a,other,350.0,61.0,0,1,12.0,4669.143448275862,568.8524137931034
60,d,other,5540.0,39.0,0,0,0.0,7956.6052269601105,710.8858321870702
59,a,other,2840.0,67.0,0,1,20.75,5502.728395061728,565.9574759945131
58,a,other,7340.0,56.0,0,1,5.5,6249.879159369527,510.31873905429075
57,d,other,420.0,0.0,0,0,0.0,10710.8410041841,999.39470013947
56,d,other,6620.0,10.0,0,1,0.0,7239.3072702331965,502.4101508916324
55,a,other,720.0,98.0,0,0,0.0,4558.233837689133,556.4071526822559
54,d,other,7170.0,0.0,0,1,0.0,7909.101092896175,734.6584699453551
53,a,other,30360.0,0.0,0,0,0.0,5252.823529411765,567.1792065663475
52,d,other,450.0,0.0,0,1,26.5,7466.973684210527,509.2473684210526
51,a,other,10570.0,0.0,0,1,22.0,6613.721052631579,495.39122807017543
50,d,other,6260.0,38.0,0,0,0.0,4225.665749656121,357.37414030261345
36,a,other,540.0,115.0,0,1,0.0,9298.728070175439,1089.601754385965
43,d,other,4880.0,0.0,1,1,39.0,6840.103163686383,612.716643741403
49,d,other,18010.0,64.0,0,0,0.0,7261.564137931035,529.9503448275862
67,a,other,410.0,83.0,0,0,0.0,7789.986206896552,798.0441379310345
47,a,other,270.0,0.0,0,1,0.0,7125.963064295485,921.8139534883721
46,c,other,1200.0,88.0,0,1,20.75,5347.7350877192985,662.3298245614035
45,d,other,9710.0,0.0,0,0,0.0,5335.814305364512,415.4566712517194
66,d,other,7660.0,0.0,1,1,39.0,6093.427586206896,523.7351724137931
44,a,other,540.0,19.0,0,0,0.0,5489.919288645691,643.1778385772914
34,c,other,2240.0,40.0,0,0,0.0,7999.625170998632,993.6607387140903
